web-scraper-order,web-scraper-start-url,urls,urls-href
"1756773286-387","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633092001_US_EN"
"1756773286-388","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633092001_MX_ES"
"1756773286-389","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10047.pdf"
"1756773286-390","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631110001_US_EN"
"1756773286-391","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631110001_MX_ES"
"1756773286-392","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631120001_US_EN"
"1756773286-393","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631120001_MX_ES"
"1756773286-394","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631130001_US_EN"
"1756773286-395","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631130001_MX_ES"
"1756773286-396","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631140001_US_EN"
"1756773286-397","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631140001_MX_ES"
"1756773286-398","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631150001_US_EN"
"1756773286-399","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631150001_MX_ES"
"1756773286-400","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631170001_US_EN"
"1756773286-401","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631170001_MX_ES"
"1756773286-402","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631180001_US_EN"
"1756773286-403","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631180001_MX_ES"
"1756773286-404","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631190001_US_EN"
"1756773286-405","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=631190001_MX_ES"
"1756773286-406","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10196.pdf"
"1756773286-407","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633329001_US_EN"
"1756773286-408","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633329001_MX_ES"
"1756773286-409","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10206.pdf"
"1756773286-410","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=648326001_US_EN"
"1756773286-411","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=648326001_MX_ES"
"1756773286-412","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10032.pdf"
"1756773286-413","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=648346001_US_EN"
"1756773286-414","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=648346001_MX_ES"
"1756773286-415","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10082.pdf"
"1756773286-416","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=661290001_US_EN"
"1756773286-417","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=661290001_MX_ES"
"1756773286-418","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10262.pdf"
"1756773286-419","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633613001_US_EN"
"1756773286-420","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633613001_MX_ES"
"1756773286-421","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633614001_US_EN"
"1756773286-422","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633614001_MX_ES"
"1756773286-423","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C12225.pdf"
"1756773286-424","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633495001_US_EN"
"1756773286-425","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633495001_MX_ES"
"1756773286-426","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10137.pdf"
"1756773286-427","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633615001_US_EN"
"1756773286-428","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633615001_MX_ES"
"1756773286-429","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633616001_US_EN"
"1756773286-430","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633616001_MX_ES"
"1756773286-431","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633617001_US_EN"
"1756773286-432","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633617001_MX_ES"
"1756773286-433","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10122.pdf"
"1756773286-434","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637131001_US_EN"
"1756773286-435","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=637131001_MX_ES"
"1756773286-436","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10252.pdf"
"1756773286-437","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=638155001_US_EN"
"1756773286-438","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=638155001_MX_ES"
"1756773286-439","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=638156001_US_EN"
"1756773286-440","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=638156001_MX_ES"
"1756773286-441","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10085.pdf"
"1756773286-442","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=643102001_US_EN"
"1756773286-443","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=643102001_MX_ES"
"1756773286-444","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=643105001_US_EN"
"1756773286-445","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=643105001_MX_ES"
"1756773286-446","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=643108001_US_EN"
"1756773286-447","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=643108001_MX_ES"
"1756773286-448","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10086.pdf"
"1756773286-449","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=634104001_US_EN"
"1756773286-450","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=634104001_MX_ES"
"1756773286-451","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=634105001_US_EN"
"1756773286-452","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=634105001_MX_ES"
"1756773286-453","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10034.pdf"
"1756773286-454","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633013001_US_EN"
"1756773286-455","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633013001_MX_ES"
"1756773286-456","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633001001_US_EN"
"1756773286-457","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633001001_MX_ES"
"1756773286-458","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633002001_US_EN"
"1756773286-459","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633002001_MX_ES"
"1756773286-460","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633003001_US_EN"
"1756773286-461","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633003001_MX_ES"
"1756773286-462","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633006001_US_EN"
"1756773286-463","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633006001_MX_ES"
"1756773286-464","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633008001_US_EN"
"1756773286-465","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633008001_MX_ES"
"1756773286-466","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633009001_US_EN"
"1756773286-467","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633009001_MX_ES"
"1756773286-468","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633010001_US_EN"
"1756773286-469","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633010001_MX_ES"
"1756773286-470","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633012001_US_EN"
"1756773286-471","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633012001_MX_ES"
"1756773286-472","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633014001_US_EN"
"1756773286-473","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633014001_MX_ES"
"1756773286-474","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10053.pdf"
"1756773286-475","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633044001_US_EN"
"1756773286-476","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633044001_MX_ES"
"1756773286-477","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633045001_US_EN"
"1756773286-478","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633045001_MX_ES"
"1756773286-479","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633047001_US_EN"
"1756773286-480","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633047001_MX_ES"
"1756773286-481","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633050001_US_EN"
"1756773286-482","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633050001_MX_ES"
"1756773286-483","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10035.pdf"
"1756773286-484","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633715001_US_EN"
"1756773286-485","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633715001_MX_ES"
"1756773286-486","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633720001_US_EN"
"1756773286-487","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633720001_MX_ES"
"1756773286-488","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633730001_US_EN"
"1756773286-489","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633730001_MX_ES"
"1756773286-490","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633745001_US_EN"
"1756773286-491","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633745001_MX_ES"
"1756773286-492","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10259.pdf"
"1756773286-493","https://www.citgolubes.com/PI-SDS.do","English","https://www.docs.citgo.com/msds_pi/C10041.pdf"
"1756773286-494","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633792001_US_EN"
"1756773286-495","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633792001_MX_ES"
"1756773286-496","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10087.pdf"
"1756773286-497","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633821001_US_EN"
"1756773286-498","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633821001_MX_ES"
"1756773286-499","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10125.pdf"
"1756773286-500","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=627910001_US_EN"
"1756773286-501","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=627910001_MX_ES"
"1756773286-502","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=627915001_US_EN"
"1756773286-503","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=627915001_MX_ES"
"1756773286-504","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=627935001_US_EN"
"1756773286-505","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=627935001_MX_ES"
"1756773286-506","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=627950001_US_EN"
"1756773286-507","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=627950001_MX_ES"
"1756773286-508","https://www.citgolubes.com/PI-SDS.do","English","http://www.docs.citgo.com/msds_pi/C10089.pdf"
"1756773286-509","https://www.citgolubes.com/PI-SDS.do","English","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633212001_US_EN"
"1756773286-510","https://www.citgolubes.com/PI-SDS.do","Español","https://apps.spheracloud.net/LoginFetch.aspx?userid=7EEpJ1QmzKUA&companyid=37NzIg6inj0A&method=FETCHSDS&searchfield=SN&searchvalue=633212001_MX_ES"
